query_id,source_id,source_type,query,normalized_query,intent,funnel_stage,pillar_id,topic_id,surface,country,language,observed_at,volume,difficulty,impressions,clicks,ctr,avg_position,trend_delta,trend_window,evidence_use,notes
dq-0128,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,How to rank in AI search results: Expert best practices,how to rank in ai search results expert best practices,how_to,unknown,pillar-employee-generated-content,,marketing_blog,US,en,"Thu, 18 Jun 2026 11:00:03 GMT",,,,,,,,latest_public_feed,discovery_only,"HubSpot marketing feed. Discovery only; use for topic/source leads, not factual evidence by default."
dq-0129,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,How to get indexed by ChatGPT [2026],how to get indexed by chatgpt 2026,how_to,unknown,pillar-employee-generated-content,,marketing_blog,US,en,"Thu, 11 Jun 2026 11:00:02 GMT",,,,,,,,latest_public_feed,discovery_only,"HubSpot marketing feed. Discovery only; use for topic/source leads, not factual evidence by default."
dq-0130,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,FAQs for AEO: How to structure answers that rank in answer engines,faqs for aeo how to structure answers that rank in answer engines,how_to,unknown,pillar-employee-generated-content,,marketing_blog,US,en,"Wed, 10 Jun 2026 11:00:05 GMT",,,,,,,,latest_public_feed,discovery_only,"HubSpot marketing feed. Discovery only; use for topic/source leads, not factual evidence by default."
dq-0131,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,Schema markup for AEO: How to implement it to boost answer engine visibility in 2026,schema markup for aeo how to implement it to boost answer engine visibility in 2026,how_to,unknown,pillar-measurement-learning,,marketing_blog,US,en,"Tue, 09 Jun 2026 11:00:02 GMT",,,,,,,,latest_public_feed,discovery_only,"HubSpot marketing feed. Discovery only; use for topic/source leads, not factual evidence by default."
dq-0132,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,Keyword research for AEO: A guide for winning answer engine traffic in 2026,keyword research for aeo a guide for winning answer engine traffic in 2026,measurement,unknown,pillar-measurement-learning,,marketing_blog,US,en,"Mon, 08 Jun 2026 11:00:03 GMT",,,,,,,,latest_public_feed,discovery_only,"HubSpot marketing feed. Discovery only; use for topic/source leads, not factual evidence by default."
dq-0133,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,On-page content formats answer engines actually favor [new research],on-page content formats answer engines actually favor new research,other,unknown,pillar-employee-generated-content,,marketing_blog,US,en,"Wed, 03 Jun 2026 11:00:03 GMT",,,,,,,,latest_public_feed,discovery_only,"HubSpot marketing feed. Discovery only; use for topic/source leads, not factual evidence by default."
dq-0134,public-trends-hubspot-sales-blog-20260618,public_source_trend_export,6 best AI prospecting tools: Our picks for 2026,6 best ai prospecting tools our picks for 2026,vendor_evaluation,unknown,pillar-employee-generated-content,,sales_blog,US,en,"Thu, 09 Apr 2026 11:00:02 GMT",,,,,,,,latest_public_feed,discovery_only,HubSpot sales feed. Discovery only; use for GTM language and source-discovery leads.
dq-0135,public-trends-hubspot-sales-blog-20260618,public_source_trend_export,Sales outreach tools that integrate with your CRM: Our favorite picks for 2026,sales outreach tools that integrate with your crm our favorite picks for 2026,vendor_evaluation,unknown,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 03 Apr 2026 11:00:03 GMT",,,,,,,,latest_public_feed,discovery_only,HubSpot sales feed. Discovery only; use for GTM language and source-discovery leads.
dq-0136,public-trends-hubspot-sales-blog-20260618,public_source_trend_export,Future of AI in customer relationship management: what's coming next,future of ai in customer relationship management what s coming next,other,unknown,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 23 Jan 2026 12:00:03 GMT",,,,,,,,latest_public_feed,discovery_only,HubSpot sales feed. Discovery only; use for GTM language and source-discovery leads.
dq-0137,public-trends-hubspot-sales-blog-20260618,public_source_trend_export,Real AI CRM use cases driving revenue growth in 2025,real ai crm use cases driving revenue growth in 2025,other,unknown,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 23 Jan 2026 12:00:02 GMT",,,,,,,,latest_public_feed,discovery_only,HubSpot sales feed. Discovery only; use for GTM language and source-discovery leads.
dq-0138,public-trends-hubspot-sales-blog-20260618,public_source_trend_export,5 best AI CRMs for real estate agents: The 2026 roundup,5 best ai crms for real estate agents the 2026 roundup,vendor_evaluation,unknown,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 16 Jan 2026 12:00:03 GMT",,,,,,,,latest_public_feed,discovery_only,HubSpot sales feed. Discovery only; use for GTM language and source-discovery leads.
dq-0139,public-trends-linkedin-marketing-blog-20260618,public_source_trend_export,How to Prove Incremental Marketing Impact with LinkedIn's New Tools,how to prove incremental marketing impact with linkedin s new tools,how_to,unknown,pillar-linkedin-led-gtm,,linkedin_marketing_blog,US,en,"Thu, 18 Jun 2026 00:00:00 +0000",,,,,,,,latest_public_feed,discovery_only,LinkedIn Marketing public RSS feed. Discovery only; validate against canonical source pages before citing.
dq-0140,public-trends-linkedin-marketing-blog-20260618,public_source_trend_export,"The Multiplier Effect: How LinkedIn Ads Boosts Search, Content, and Pipeline",the multiplier effect how linkedin ads boosts search content and pipeline,other,unknown,pillar-linkedin-led-gtm,,linkedin_marketing_blog,US,en,"Wed, 17 Jun 2026 00:00:00 +0000",,,,,,,,latest_public_feed,discovery_only,LinkedIn Marketing public RSS feed. Discovery only; validate against canonical source pages before citing.
dq-0141,public-trends-linkedin-marketing-blog-20260618,public_source_trend_export,Fear of Messing Up: The Hidden Emotion Driving B2B Decisions,fear of messing up the hidden emotion driving b2b decisions,other,unknown,pillar-employee-generated-content,,linkedin_marketing_blog,US,en,"Mon, 15 Jun 2026 00:00:00 +0000",,,,,,,,latest_public_feed,discovery_only,LinkedIn Marketing public RSS feed. Discovery only; validate against canonical source pages before citing.
dq-0142,public-trends-linkedin-marketing-blog-20260618,public_source_trend_export,The Principles of Buyability: Why Strong Deals Stall and What Separates the Vendors Who Get Chosen,the principles of buyability why strong deals stall and what separates the vendors who get chosen,vendor_evaluation,unknown,pillar-employee-generated-content,,linkedin_marketing_blog,US,en,"Thu, 11 Jun 2026 00:00:00 +0000",,,,,,,,latest_public_feed,discovery_only,LinkedIn Marketing public RSS feed. Discovery only; validate against canonical source pages before citing.
dq-0143,public-trends-linkedin-marketing-blog-20260618,public_source_trend_export,How to Grow Your AI Search Visibility With LinkedIn Content,how to grow your ai search visibility with linkedin content,how_to,unknown,pillar-linkedin-led-gtm,,linkedin_marketing_blog,US,en,"Tue, 09 Jun 2026 00:00:00 +0000",,,,,,,,latest_public_feed,discovery_only,LinkedIn Marketing public RSS feed. Discovery only; validate against canonical source pages before citing.
dq-0144,ai-citation-log-2026-06-19,manual_ai_prompt_export,what is employee-generated content,what is employee-generated content,definition,unknown,pillar-employee-generated-content,topic-egc-definition,bing_copilot,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0145,ai-citation-log-2026-06-19,manual_ai_prompt_export,what is employee-generated content,what is employee-generated content,definition,unknown,pillar-employee-generated-content,topic-egc-definition,chatgpt,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0146,ai-citation-log-2026-06-19,manual_ai_prompt_export,what is employee-generated content,what is employee-generated content,definition,unknown,pillar-employee-generated-content,topic-egc-definition,google_ai_overview,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0147,ai-citation-log-2026-06-19,manual_ai_prompt_export,what is employee-generated content,what is employee-generated content,definition,unknown,pillar-employee-generated-content,topic-egc-definition,google_search,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0148,ai-citation-log-2026-06-19,manual_ai_prompt_export,employee-generated content examples b2b,employee-generated content examples b2b,examples,unknown,pillar-employee-generated-content,topic-egc-definition,chatgpt,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0149,ai-citation-log-2026-06-19,manual_ai_prompt_export,employee-generated content examples b2b,employee-generated content examples b2b,examples,unknown,pillar-employee-generated-content,topic-egc-definition,google_ai_overview,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0150,ai-citation-log-2026-06-19,manual_ai_prompt_export,employee-generated content examples b2b,employee-generated content examples b2b,examples,unknown,pillar-employee-generated-content,topic-egc-definition,google_search,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0151,ai-citation-log-2026-06-19,manual_ai_prompt_export,measure employee-generated content beyond impressions,measure employee-generated content beyond impressions,measurement,unknown,pillar-measurement-learning,topic-measure-egc-beyond-impressions,google_ai_overview,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0152,ai-citation-log-2026-06-19,manual_ai_prompt_export,measure employee-generated content beyond impressions,measure employee-generated content beyond impressions,measurement,unknown,pillar-measurement-learning,topic-measure-egc-beyond-impressions,google_search,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0153,ai-citation-log-2026-06-19,manual_ai_prompt_export,employee-generated content vs employee advocacy,employee-generated content vs employee advocacy,comparison,unknown,pillar-employee-generated-content,topic-egc-vs-advocacy,chatgpt,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0154,ai-citation-log-2026-06-19,manual_ai_prompt_export,employee-generated content vs employee advocacy,employee-generated content vs employee advocacy,comparison,unknown,pillar-employee-generated-content,topic-egc-vs-advocacy,google_ai_overview,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0155,ai-citation-log-2026-06-19,manual_ai_prompt_export,employee-generated content vs employee advocacy,employee-generated content vs employee advocacy,comparison,unknown,pillar-employee-generated-content,topic-egc-vs-advocacy,google_search,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0156,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,"What is employee-generated content, and how is it different from employee advocacy?",what is employee-generated content and how is it different from employee advocacy,other,unknown,pillar-employee-generated-content,topic-egc-definition,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0157,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,How is employee-generated content different from employee advocacy?,how is employee-generated content different from employee advocacy,comparison,unknown,pillar-employee-generated-content,topic-egc-vs-advocacy,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0158,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,How do you turn employee expertise into useful LinkedIn posts?,how do you turn employee expertise into useful linkedin posts,how_to,unknown,pillar-content-operations,topic-turn-employee-expertise-into-posts,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0159,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,What are good examples of employee-generated content in B2B?,what are good examples of employee-generated content in b2b,examples,unknown,pillar-employee-generated-content,topic-egc-examples,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0160,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,How should B2B teams measure employee-generated content beyond impressions?,how should b2b teams measure employee-generated content beyond impressions,measurement,unknown,pillar-measurement-learning,topic-measure-egc-beyond-impressions,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0161,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,"What can B2B teams learn from Clay, Lovable, and GitLab's public content loops?",what can b2b teams learn from clay lovable and gitlab s public content loops,case_study,unknown,pillar-examples-case-studies,topic-clay-lovable-gitlab,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0162,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,How should B2B sales teams build LinkedIn content infrastructure?,how should b2b sales teams build linkedin content infrastructure,how_to,unknown,pillar-linkedin-led-gtm,topic-linkedin-content-infrastructure,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0163,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,How should teams review employee-generated content without making it generic?,how should teams review employee-generated content without making it generic,how_to,unknown,pillar-content-operations,topic-content-review-without-killing-voice,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0164,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,9 ways to improve seo rankings and traffic,9 ways to improve seo rankings and traffic,measurement,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0165,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,Should every employee post on LinkedIn?,should every employee post on linkedin,objection,unknown,pillar-employee-generated-content,topic-should-every-employee-post,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0166,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,a new guide how to prove the value of b2b marketing,a new guide how to prove the value of b2b marketing,how_to,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0167,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,the ai perception-reality gap,the ai perception-reality gap,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0168,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,How do answer engines decide which B2B content to cite?,how do answer engines decide which b2b content to cite,aeo_strategy,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0169,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,introducing search generative ai performance reports in search console,introducing search generative ai performance reports in search console,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0170,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,a new resource for optimizing for generative ai in google search,a new resource for optimizing for generative ai in google search,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0171,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,11 ways to automate seo with agent a,11 ways to automate seo with agent a,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0172,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,how i use my ai marketing assistant after 200 hours,how i use my ai marketing assistant after 200 hours,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0173,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,we analyzed 137k sites 97 of llms txt files never get read,we analyzed 137k sites 97 of llms txt files never get read,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0174,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,how to level-up from seo tactician to search visibility leader,how to level-up from seo tactician to search visibility leader,how_to,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0175,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,9 vibe coding examples ai apps you can use right now to grow your website,9 vibe coding examples ai apps you can use right now to grow your website,examples,unknown,pillar-examples-case-studies,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0176,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,what is ai sentiment analysis a marketer s guide,what is ai sentiment analysis a marketer s guide,definition,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0177,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,bot traffic now exceeds traffic from human users,bot traffic now exceeds traffic from human users,measurement,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0178,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,12 seo writing tips to earn visibility 2026,12 seo writing tips to earn visibility 2026,measurement,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0179,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,how rtcamp closed the ai perception gap costing them enterprise deals,how rtcamp closed the ai perception gap costing them enterprise deals,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0180,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,why 62 of ai citations don t lead to brand mentions study,why 62 of ai citations don t lead to brand mentions study,measurement,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0181,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,how to decide which ai search prompts to track,how to decide which ai search prompts to track,how_to,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0182,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,google s ai search optimization guide what to do next,google s ai search optimization guide what to do next,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0183,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,how to get indexed by chatgpt 2026,how to get indexed by chatgpt 2026,how_to,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0184,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,faqs for aeo how to structure answers that rank in answer engines,faqs for aeo how to structure answers that rank in answer engines,how_to,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0185,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,schema markup for aeo how to implement it to boost answer engine visibility in 2026,schema markup for aeo how to implement it to boost answer engine visibility in 2026,how_to,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0186,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,keyword research for aeo a guide for winning answer engine traffic in 2026,keyword research for aeo a guide for winning answer engine traffic in 2026,measurement,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0187,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,on-page content formats answer engines actually favor new research,on-page content formats answer engines actually favor new research,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0188,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,the multiplier effect how linkedin ads boosts search content and pipeline,the multiplier effect how linkedin ads boosts search content and pipeline,other,unknown,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0189,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,fear of messing up the hidden emotion driving b2b decisions,fear of messing up the hidden emotion driving b2b decisions,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0190,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,the principles of buyability why strong deals stall and what separates the vendors who get chosen,the principles of buyability why strong deals stall and what separates the vendors who get chosen,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0191,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,how to grow your ai search visibility with linkedin content,how to grow your ai search visibility with linkedin content,how_to,unknown,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0192,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,how to rank in ai search results expert best practices,how to rank in ai search results expert best practices,how_to,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0193,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,6 best ai prospecting tools our picks for 2026,6 best ai prospecting tools our picks for 2026,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0194,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,sales outreach tools that integrate with your crm our favorite picks for 2026,sales outreach tools that integrate with your crm our favorite picks for 2026,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0195,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,future of ai in customer relationship management what s coming next,future of ai in customer relationship management what s coming next,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0196,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,real ai crm use cases driving revenue growth in 2025,real ai crm use cases driving revenue growth in 2025,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0197,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,5 best ai crms for real estate agents the 2026 roundup,5 best ai crms for real estate agents the 2026 roundup,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0198,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,what is an ai agent a plain-english guide,what is an ai agent a plain-english guide,definition,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0199,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,10 seo trends i ve seen firsthand in 2026 with data,10 seo trends i ve seen firsthand in 2026 with data,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0200,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,why category entry points belong in every ai search strategy,why category entry points belong in every ai search strategy,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0201,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,how to prove incremental marketing impact with linkedin s new tools,how to prove incremental marketing impact with linkedin s new tools,how_to,unknown,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0202,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,automated seo what it is and how it works in 2026,automated seo what it is and how it works in 2026,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0203,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,"What is employee-generated content, and how is it different from employee advocacy?",what is employee-generated content and how is it different from employee advocacy,other,unknown,pillar-employee-generated-content,topic-egc-definition,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0204,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,How is employee-generated content different from employee advocacy?,how is employee-generated content different from employee advocacy,comparison,unknown,pillar-employee-generated-content,topic-egc-vs-advocacy,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0205,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,How do you turn employee expertise into useful LinkedIn posts?,how do you turn employee expertise into useful linkedin posts,how_to,unknown,pillar-content-operations,topic-turn-employee-expertise-into-posts,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0206,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,What are good examples of employee-generated content in B2B?,what are good examples of employee-generated content in b2b,examples,unknown,pillar-employee-generated-content,topic-egc-examples,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
